usage_id,usage_date,usage_ts,subscription_id,resource_group_id,service_id,resource_name,meter_name,region,usage_quantity,unit_price,cost_amount,currency,pricing_model,environment,source_system,created_at,updated_at
7135,2026-04-28,2026-04-28 07:05:40,1,5,5,sqldb-environmental-694,Storage GB,westeurope,175.0096,0.346311,60.6077,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.037635,2026-05-05 15:38:48.037635
7136,2026-04-28,2026-04-28 04:14:42,1,4,2,storage-four-904,Read Operations,westeurope,356.5949,0.075346,26.868,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.037635,2026-05-05 15:38:48.037635
7137,2026-04-28,2026-04-28 14:46:41,1,5,6,eventhub-available-386,Ingress Events,westeurope,452.7443,0.233137,105.5514,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7138,2026-04-28,2026-04-28 12:09:05,3,1,5,sqldb-the-786,General Purpose vCore Hours,westeurope,64.3186,0.562993,36.2109,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7139,2026-04-28,2026-04-28 17:58:02,2,3,6,eventhub-rich-138,Ingress Events,northeurope,14.503,0.254596,3.6924,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7140,2026-04-28,2026-04-28 04:48:52,2,2,3,adf-early-225,Data Movement Hours,westeurope,249.9907,0.045468,11.3666,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7141,2026-04-28,2026-04-28 07:36:46,3,1,6,eventhub-offer-202,Ingress Events,westeurope,118.2368,0.26338,31.1412,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7142,2026-04-28,2026-04-28 21:34:57,1,3,1,vm-job-923,D8s v5 VM Hours,northeurope,413.6479,1.035167,428.1947,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7143,2026-04-28,2026-04-28 06:21:58,2,4,4,dbr-his-835,Jobs Compute DBU,westeurope,357.2433,0.343387,122.6727,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7144,2026-04-28,2026-04-28 17:10:36,3,2,3,adf-anyone-183,Data Movement Hours,westeurope,383.6578,0.014162,5.4334,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7145,2026-04-28,2026-04-28 10:32:13,1,2,1,vm-radio-901,D8s v5 VM Hours,westeurope,295.7821,1.198988,354.6392,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7146,2026-04-28,2026-04-28 11:18:11,3,1,7,log-attention-341,Data Retention GB,westeurope,141.248,1.833153,258.9292,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7147,2026-04-28,2026-04-28 08:51:05,1,1,7,log-near-349,Data Retention GB,westeurope,359.4805,2.02543,728.1026,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7148,2026-04-28,2026-04-28 07:02:13,3,1,2,storage-human-987,Write Operations,westeurope,120.9806,0.046126,5.5804,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7149,2026-04-28,2026-04-28 18:44:15,2,5,5,sqldb-weight-786,Storage GB,westeurope,19.4564,0.490707,9.5474,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7150,2026-04-28,2026-04-28 14:08:37,1,4,3,adf-improve-585,Data Movement Hours,westeurope,4.6183,0.023953,0.1106,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7151,2026-04-28,2026-04-28 22:29:56,1,2,6,eventhub-truth-881,Ingress Events,westeurope,467.4504,0.29445,137.6408,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7152,2026-04-28,2026-04-28 19:21:32,3,5,4,dbr-word-249,All Purpose Compute DBU,westeurope,204.7774,0.642865,131.6442,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7153,2026-04-28,2026-04-28 16:46:39,2,5,2,storage-sort-895,Write Operations,westeurope,326.4794,0.10202,33.3074,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7154,2026-04-28,2026-04-28 19:11:34,2,3,6,eventhub-what-502,Ingress Events,northeurope,465.0005,0.17415,80.9798,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7155,2026-04-28,2026-04-28 15:10:10,1,2,7,log-travel-685,Data Retention GB,westeurope,161.3495,2.386685,385.0904,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7156,2026-04-28,2026-04-28 11:15:47,3,4,1,vm-road-263,E8s v5 VM Hours,westeurope,121.0707,0.345359,41.8129,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7157,2026-04-28,2026-04-28 17:30:39,3,5,3,adf-talk-267,Pipeline Activity Runs,westeurope,480.102,0.003319,1.5935,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7158,2026-04-28,2026-04-28 13:55:38,2,3,2,storage-American-568,Hot LRS Data Stored,northeurope,470.0051,0.130899,61.5232,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7159,2026-04-28,2026-04-28 03:34:48,1,5,1,vm-plant-650,D4s v5 VM Hours,westeurope,65.3696,1.128017,73.738,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7160,2026-04-28,2026-04-28 13:42:49,3,2,1,vm-present-837,E8s v5 VM Hours,westeurope,200.1648,0.552033,110.4976,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.038645,2026-05-05 15:38:48.038645
7161,2026-04-28,2026-04-28 03:27:58,3,1,4,dbr-relationship-391,Jobs Compute DBU,westeurope,370.8853,0.714641,265.0498,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7162,2026-04-28,2026-04-28 09:24:39,1,4,3,adf-fight-880,Pipeline Activity Runs,westeurope,305.5881,0.046709,14.2737,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7163,2026-04-28,2026-04-28 07:20:13,3,1,2,storage-close-276,Hot LRS Data Stored,westeurope,216.9123,0.042646,9.2504,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7164,2026-04-28,2026-04-28 09:22:04,1,5,2,storage-instead-455,Hot LRS Data Stored,westeurope,416.8149,0.122917,51.2336,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7165,2026-04-28,2026-04-28 05:29:21,2,4,1,vm-student-752,D8s v5 VM Hours,westeurope,489.0577,0.89564,438.0196,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7166,2026-04-28,2026-04-28 22:05:38,2,4,5,sqldb-shoulder-658,Storage GB,westeurope,103.6108,1.090607,112.9987,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7167,2026-04-28,2026-04-28 15:02:56,2,4,3,adf-close-418,Data Movement Hours,westeurope,71.0026,0.020075,1.4254,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7168,2026-04-28,2026-04-28 08:26:59,1,4,7,log-cause-995,Data Ingestion GB,westeurope,311.9195,2.444287,762.4208,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7169,2026-04-28,2026-04-28 09:06:40,1,3,5,sqldb-article-952,Storage GB,northeurope,309.3672,0.265288,82.0714,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7170,2026-04-28,2026-04-28 12:22:44,2,1,5,sqldb-happen-511,Storage GB,westeurope,78.3518,1.215296,95.2206,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7171,2026-04-28,2026-04-28 13:42:08,2,2,1,vm-attorney-434,D4s v5 VM Hours,westeurope,19.7112,0.258667,5.0986,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7172,2026-04-28,2026-04-28 14:22:55,1,5,1,vm-process-927,D4s v5 VM Hours,westeurope,379.7814,1.021304,387.8723,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7173,2026-04-28,2026-04-28 00:08:40,2,1,5,sqldb-note-564,Storage GB,westeurope,118.8047,0.953144,113.238,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7174,2026-04-28,2026-04-28 09:23:06,1,3,4,dbr-mission-868,All Purpose Compute DBU,northeurope,285.1202,0.808035,230.3871,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7175,2026-04-28,2026-04-28 08:49:22,2,2,4,dbr-middle-478,All Purpose Compute DBU,westeurope,314.3897,0.542961,170.7013,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7176,2026-04-28,2026-04-28 22:38:53,3,1,7,log-gas-424,Data Ingestion GB,westeurope,144.6044,0.753455,108.9529,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7177,2026-04-28,2026-04-28 18:40:55,1,4,1,vm-oil-492,D4s v5 VM Hours,westeurope,449.5223,1.022918,459.8245,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7178,2026-04-28,2026-04-28 09:05:03,3,1,2,storage-partner-467,Read Operations,westeurope,82.7272,0.065531,5.4212,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7179,2026-04-28,2026-04-28 10:21:21,2,3,4,dbr-perhaps-707,All Purpose Compute DBU,northeurope,432.2622,0.834656,360.7902,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7180,2026-04-28,2026-04-28 02:14:15,2,5,7,log-thing-282,Data Retention GB,westeurope,498.5394,1.547007,771.2439,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7181,2026-04-28,2026-04-28 22:50:25,2,3,7,log-lay-170,Data Ingestion GB,northeurope,393.4065,1.729666,680.4618,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7182,2026-04-28,2026-04-28 23:10:58,2,4,1,vm-best-179,E8s v5 VM Hours,westeurope,271.0136,0.306701,83.1201,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7183,2026-04-28,2026-04-28 05:37:49,3,4,6,eventhub-camera-985,Standard Throughput Unit,westeurope,490.1921,0.170811,83.7302,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7184,2026-04-28,2026-04-28 04:54:47,1,1,7,log-exist-936,Data Retention GB,westeurope,437.322,0.225364,98.5566,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.039645,2026-05-05 15:38:48.039645
7185,2026-04-28,2026-04-28 14:03:58,1,1,6,eventhub-down-798,Standard Throughput Unit,westeurope,317.2371,0.210902,66.9059,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7186,2026-04-28,2026-04-28 16:35:38,1,4,4,dbr-those-346,All Purpose Compute DBU,westeurope,174.3572,0.709497,123.7059,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7187,2026-04-28,2026-04-28 20:32:49,3,1,6,eventhub-trouble-655,Standard Throughput Unit,westeurope,43.0215,0.057924,2.492,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7188,2026-04-28,2026-04-28 12:53:58,3,2,3,adf-enter-907,Pipeline Activity Runs,westeurope,472.1795,0.038258,18.0646,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7189,2026-04-28,2026-04-28 21:25:30,3,5,1,vm-coach-364,D4s v5 VM Hours,westeurope,269.8871,1.026348,276.9981,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7190,2026-04-28,2026-04-28 04:30:15,3,4,3,adf-cell-290,Data Movement Hours,westeurope,476.0346,0.020246,9.6378,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7191,2026-04-28,2026-04-28 03:28:47,1,1,2,storage-catch-169,Hot LRS Data Stored,westeurope,36.2429,0.034142,1.2374,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7192,2026-04-28,2026-04-28 17:59:41,1,4,5,sqldb-power-551,General Purpose vCore Hours,westeurope,461.9482,1.470136,679.1267,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7193,2026-04-28,2026-04-28 17:47:21,2,3,5,sqldb-agree-592,Storage GB,northeurope,420.1822,0.139526,58.6263,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7194,2026-04-28,2026-04-28 13:27:01,2,4,1,vm-successful-616,D4s v5 VM Hours,westeurope,7.9424,0.689634,5.4773,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7195,2026-04-28,2026-04-28 19:29:23,1,2,5,sqldb-contain-445,General Purpose vCore Hours,westeurope,84.8528,1.274583,108.1519,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7196,2026-04-28,2026-04-28 04:57:20,3,2,7,log-individual-540,Data Ingestion GB,westeurope,145.0799,0.951179,137.997,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7197,2026-04-28,2026-04-28 16:23:51,2,5,4,dbr-forward-490,Jobs Compute DBU,westeurope,277.0027,0.225114,62.3572,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7198,2026-04-28,2026-04-28 13:41:12,1,5,1,vm-car-995,D4s v5 VM Hours,westeurope,369.646,0.674173,249.2054,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7199,2026-04-28,2026-04-28 18:16:31,1,3,5,sqldb-pull-321,General Purpose vCore Hours,northeurope,5.3667,1.426222,7.6541,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7200,2026-04-28,2026-04-28 15:08:38,1,3,4,dbr-produce-220,All Purpose Compute DBU,northeurope,123.3373,0.642758,79.276,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7201,2026-04-29,2026-04-29 01:36:49,2,3,1,vm-performance-279,E8s v5 VM Hours,northeurope,480.2249,0.667122,320.3686,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7202,2026-04-29,2026-04-29 09:09:27,3,1,7,log-deep-436,Data Retention GB,westeurope,345.5844,1.160556,401.07,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7203,2026-04-29,2026-04-29 04:13:36,2,3,5,sqldb-firm-755,Storage GB,northeurope,161.6587,0.459506,74.2831,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7204,2026-04-29,2026-04-29 07:02:33,2,4,4,dbr-government-354,All Purpose Compute DBU,westeurope,362.3369,0.163585,59.2729,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7205,2026-04-29,2026-04-29 00:00:08,3,3,5,sqldb-sing-847,General Purpose vCore Hours,northeurope,64.4255,0.567987,36.5928,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7206,2026-04-29,2026-04-29 07:01:28,1,3,3,adf-reveal-578,Pipeline Activity Runs,northeurope,383.2339,0.038384,14.7101,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7207,2026-04-29,2026-04-29 13:07:35,1,1,2,storage-baby-419,Hot LRS Data Stored,westeurope,306.6081,0.07087,21.7293,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7208,2026-04-29,2026-04-29 12:58:31,3,5,1,vm-development-396,D4s v5 VM Hours,westeurope,205.4643,0.782988,160.8761,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.040645,2026-05-05 15:38:48.040645
7209,2026-04-29,2026-04-29 06:57:44,1,2,7,log-heart-184,Data Ingestion GB,westeurope,72.4144,1.246717,90.2803,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7210,2026-04-29,2026-04-29 13:05:55,3,4,1,vm-in-790,E8s v5 VM Hours,westeurope,131.7905,0.41417,54.5837,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7211,2026-04-29,2026-04-29 19:34:30,1,1,5,sqldb-recent-991,General Purpose vCore Hours,westeurope,220.1814,0.492878,108.5226,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7212,2026-04-29,2026-04-29 14:11:50,3,1,6,eventhub-car-530,Ingress Events,westeurope,38.8244,0.176346,6.8465,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7213,2026-04-29,2026-04-29 16:42:29,3,5,7,log-day-642,Data Ingestion GB,westeurope,66.9215,1.069354,71.5628,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7214,2026-04-29,2026-04-29 22:52:51,1,4,7,log-yard-615,Data Retention GB,westeurope,330.6917,1.498318,495.4813,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7215,2026-04-29,2026-04-29 04:15:39,1,2,4,dbr-area-905,Jobs Compute DBU,westeurope,188.5944,0.830446,156.6175,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7216,2026-04-29,2026-04-29 12:09:48,1,4,2,storage-something-589,Read Operations,westeurope,117.604,0.083198,9.7844,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7217,2026-04-29,2026-04-29 19:21:18,3,3,2,storage-especially-736,Write Operations,northeurope,393.3044,0.040155,15.7931,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7218,2026-04-29,2026-04-29 07:44:14,3,5,7,log-stay-991,Data Ingestion GB,westeurope,474.2646,0.485346,230.1824,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7219,2026-04-29,2026-04-29 19:59:05,2,3,6,eventhub-class-471,Standard Throughput Unit,northeurope,83.5098,0.184761,15.4294,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7220,2026-04-29,2026-04-29 19:41:06,2,2,6,eventhub-trip-852,Standard Throughput Unit,westeurope,496.1158,0.296682,147.1886,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7221,2026-04-29,2026-04-29 22:32:52,2,2,4,dbr-glass-954,All Purpose Compute DBU,westeurope,173.3492,0.796059,137.9962,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7222,2026-04-29,2026-04-29 02:41:24,1,3,5,sqldb-parent-991,Storage GB,northeurope,353.1627,0.216026,76.2923,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7223,2026-04-29,2026-04-29 13:07:58,1,5,2,storage-feel-431,Read Operations,westeurope,268.7598,0.081452,21.891,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7224,2026-04-29,2026-04-29 00:04:19,2,2,5,sqldb-remain-684,Storage GB,westeurope,164.3949,0.48165,79.1808,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7225,2026-04-29,2026-04-29 14:57:24,2,1,7,log-nearly-724,Data Ingestion GB,westeurope,325.7884,2.2787,742.374,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7226,2026-04-29,2026-04-29 23:10:34,3,3,3,adf-simply-562,Data Movement Hours,northeurope,169.4405,0.020138,3.4122,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7227,2026-04-29,2026-04-29 18:12:12,3,5,1,vm-find-285,D8s v5 VM Hours,westeurope,71.7041,0.729475,52.3063,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7228,2026-04-29,2026-04-29 12:40:39,2,3,1,vm-range-264,D4s v5 VM Hours,northeurope,413.7771,0.899177,372.0589,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7229,2026-04-29,2026-04-29 14:16:31,1,3,4,dbr-you-445,All Purpose Compute DBU,northeurope,235.9909,0.644473,152.0898,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7230,2026-04-29,2026-04-29 21:01:38,2,5,6,eventhub-space-323,Ingress Events,westeurope,324.6977,0.179992,58.443,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7231,2026-04-29,2026-04-29 14:31:47,1,5,5,sqldb-relate-621,Storage GB,westeurope,16.9255,0.158977,2.6908,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7232,2026-04-29,2026-04-29 12:22:25,3,4,1,vm-sense-278,D8s v5 VM Hours,westeurope,181.5669,0.260933,47.3768,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7233,2026-04-29,2026-04-29 23:55:03,2,1,7,log-detail-206,Data Retention GB,westeurope,97.5292,2.327283,226.978,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.041646,2026-05-05 15:38:48.041646
7234,2026-04-29,2026-04-29 11:47:02,2,1,5,sqldb-machine-633,General Purpose vCore Hours,westeurope,172.0933,0.6195,106.6118,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7235,2026-04-29,2026-04-29 01:25:08,1,2,7,log-about-111,Data Ingestion GB,westeurope,419.0359,0.269891,113.094,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7236,2026-04-29,2026-04-29 07:49:11,3,4,5,sqldb-executive-147,General Purpose vCore Hours,westeurope,189.8801,1.050398,199.4497,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7237,2026-04-29,2026-04-29 14:05:54,2,3,1,vm-pay-976,D8s v5 VM Hours,northeurope,213.1728,0.607927,129.5935,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7238,2026-04-29,2026-04-29 18:58:06,1,1,7,log-world-334,Data Ingestion GB,westeurope,194.832,2.48782,484.7069,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7239,2026-04-29,2026-04-29 03:43:14,1,3,3,adf-order-239,Pipeline Activity Runs,northeurope,400.8123,0.049165,19.7059,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7240,2026-04-29,2026-04-29 05:02:24,3,4,7,log-ground-195,Data Ingestion GB,westeurope,176.1925,1.212588,213.6489,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7241,2026-04-29,2026-04-29 09:44:55,2,4,2,storage-be-723,Hot LRS Data Stored,westeurope,259.9229,0.09541,24.7992,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7242,2026-04-29,2026-04-29 18:18:19,3,1,7,log-attack-723,Data Retention GB,westeurope,270.6862,1.358013,367.5954,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7243,2026-04-29,2026-04-29 06:03:32,2,2,6,eventhub-network-267,Ingress Events,westeurope,278.4114,0.131364,36.5732,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
